,RawImage
4473,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0976-0001.jpeg
4474,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0830-0001.jpeg
4475,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0583-0001.jpeg
4476,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1128-0001-0001.jpeg
4477,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0256-0001.jpeg
4478,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1282-0001.jpeg
4479,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0551-0001.jpeg
4480,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0621-0001.jpeg
4481,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0417-0001.jpeg
4482,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0918-0001.jpeg
4483,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0403-0001.jpeg
4484,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0635-0001.jpeg
4485,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0545-0001.jpeg
4486,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0660-0001-0002.jpeg
4487,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0897-0001.jpeg
4488,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1296-0001.jpeg
4489,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0304-0001.jpeg
4490,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0242-0001.jpeg
4491,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1319-0001.jpeg
4492,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0824-0001.jpeg
4493,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0962-0001.jpeg
4494,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0479-0001.jpeg
4495,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0686-0001.jpeg
4496,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0712-0001.jpeg
4497,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0238-0001.jpeg
4498,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0995-0001-0001.jpeg
4499,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0524-0001.jpeg
4500,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1155-0001.jpeg
4501,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1225-0001.jpeg
4502,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0654-0001.jpeg
4503,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0939-0001.jpeg
4504,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1294-0001-0001.jpeg
4505,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0564-0001.jpeg
4506,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0439-0001.jpeg
4507,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1048-0001.jpeg
4508,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0325-0001.jpeg
4509,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0523-0001-0002.jpeg
4510,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0553-0001-0003.jpeg
4511,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1338-0001.jpeg
4512,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0458-0001.jpeg
4513,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0491-0001.jpeg
4514,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1174-0001.jpeg
4515,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0517-0001-0001.jpeg
4516,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0505-0001.jpeg
4517,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1342-0001.jpeg
4518,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0219-0001.jpeg
4519,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0733-0001.jpeg
4520,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0675-0001.jpeg
4521,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1204-0001.jpeg
4522,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0661-0001.jpeg
4523,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0382-0001.jpeg
4524,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1026-0001.jpeg
4525,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0457-0001.jpeg
4526,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0727-0001.jpeg
4527,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1356-0001.jpeg
4528,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0511-0001.jpeg
4529,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1160-0001.jpeg
4530,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0957-0001.jpeg
4531,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0485-0001.jpeg
4532,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0399-0001.jpeg
4533,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0811-0001.jpeg
4534,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0277-0001.jpeg
4535,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0331-0001.jpeg
4536,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0746-0001.jpeg
4537,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0600-0001.jpeg
4538,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0647-0001.jpeg
4539,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0537-0001.jpeg
4540,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0140-0001.jpeg
4541,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0189-0001.jpeg
4542,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0695-0001.jpeg
4543,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1194-0001.jpeg
4544,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0230-0001.jpeg
4545,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0856-0001.jpeg
4546,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1128-0001-0002.jpeg
4547,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0910-0001.jpeg
4548,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1127-0001.jpeg
4549,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0556-0001.jpeg
4550,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1311-0001.jpeg
4551,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0283-0001.jpeg
4552,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0410-0001.jpeg
4553,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1257-0001.jpeg
4554,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1243-0001.jpeg
4555,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0318-0001.jpeg
4556,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0632-0001.jpeg
4557,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0660-0001-0001.jpeg
4558,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0404-0001.jpeg
4559,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0297-0001.jpeg
4560,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1305-0001.jpeg
4561,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0542-0001.jpeg
4562,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1419-0001.jpeg
4563,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0904-0001.jpeg
4564,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0629-0001.jpeg
4565,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0559-0001.jpeg
4566,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0842-0001.jpeg
4567,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0224-0001.jpeg
4568,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0538-0001.jpeg
4569,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1180-0001.jpeg
4570,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1149-0001.jpeg
4571,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0681-0001.jpeg
4572,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0818-0001-0002.jpeg
4573,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0362-0001.jpeg
4574,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0648-0001.jpeg
4575,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0154-0001.jpeg
4576,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0523-0001.jpeg
4577,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0838-0001.jpeg
4578,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0465-0001.jpeg
4579,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0653-0001.jpeg
4580,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0995-0001-0002.jpeg
4581,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0425-0001.jpeg
4582,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1054-0001.jpeg
4583,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0613-0001.jpeg
4584,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0339-0001.jpeg
4585,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1294-0001-0002.jpeg
4586,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1262-0001.jpeg
4587,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1112-0001.jpeg
4588,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0563-0001.jpeg
4589,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0755-0001.jpeg
4590,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0925-0001.jpeg
4591,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0523-0001-0001.jpeg
4592,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0863-0001.jpeg
4593,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0578-0001.jpeg
4594,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1168-0001.jpeg
4595,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0519-0001.jpeg
4596,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0205-0001.jpeg
4597,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0496-0001.jpeg
4598,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0669-0001.jpeg
4599,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0343-0001.jpeg
4600,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1218-0001.jpeg
4601,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0819-0001.jpeg
4602,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0502-0001.jpeg
4603,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0391-0001.jpeg
4604,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0672-0001.jpeg
4605,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0435-0001-0001.jpeg
4606,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0499-0001.jpeg
4607,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0450-0001.jpeg
4608,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0666-0001.jpeg
4609,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0385-0001.jpeg
4610,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0516-0001.jpeg
4611,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0357-0001.jpeg
4612,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0482-0001.jpeg
4613,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0211-0001.jpeg
4614,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0877-0001.jpeg
4615,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0793-0001.jpeg
4616,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0931-0001.jpeg
4617,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0741-0001.jpeg
4618,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1330-0001.jpeg
4619,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0577-0001.jpeg
4620,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1106-0001.jpeg
4621,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1276-0001.jpeg
4622,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0607-0001.jpeg
4623,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1040-0001.jpeg
4624,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1089-0001.jpeg
4625,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0431-0001.jpeg
4626,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0717-0001.jpeg
4627,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0521-0001.jpeg
4628,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1150-0001.jpeg
4629,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1220-0001.jpeg
4630,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0651-0001.jpeg
4631,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0698-0001.jpeg
4632,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1016-0001.jpeg
4633,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0467-0001.jpeg
4634,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0821-0001.jpeg
4635,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0967-0001.jpeg
4636,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0622-0001-0002.jpeg
4637,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0683-0001.jpeg
4638,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1293-0001.jpeg
4639,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0301-0001.jpeg
4640,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1096-0001-0001.jpeg
4641,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0137-0001.jpeg
4642,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0592-0001.jpeg
4643,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1400-0001.jpeg
4644,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0406-0001.jpeg
4645,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0630-0001.jpeg
4646,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0589-0001.jpeg
4647,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0540-0001.jpeg
4648,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0892-0001.jpeg
4649,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0776-0001.jpeg
4650,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0886-0001.jpeg
4651,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0554-0001.jpeg
4652,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0412-0001.jpeg
4653,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0909-0001.jpeg
4654,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0586-0001.jpeg
4655,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1308-0001.jpeg
4656,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0253-0001.jpeg
4657,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0409-0001.jpeg
4658,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0315-0001.jpeg
4659,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0539-0001-0001.jpeg
4660,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1287-0001.jpeg
4661,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0468-0001.jpeg
4662,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0718-0001.jpeg
4663,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0535-0001-0002.jpeg
4664,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0473-0001.jpeg
4665,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1002-0001.jpeg
4666,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0645-0001.jpeg
4667,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1234-0001.jpeg
4668,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1144-0001.jpeg
4669,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0535-0001.jpeg
4670,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0703-0001.jpeg
4671,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0229-0001.jpeg
4672,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0505-0001-0002.jpeg
4673,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0575-0001.jpeg
4674,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0587-0001-0001.jpeg
4675,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0433-0001.jpeg
4676,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0272-0001.jpeg
4677,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1329-0001.jpeg
4678,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1090-0001.jpeg
4679,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1059-0001.jpeg
4680,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0428-0001.jpeg
4681,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0952-0001.jpeg
4682,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0449-0001.jpeg
4683,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0480-0001.jpeg
4684,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0531-0001-0001.jpeg
4685,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-0814-0001.jpeg
4686,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0664-0001.jpeg
4687,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0387-0001.jpeg
4688,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1023-0001.jpeg
4689,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0178-0001.jpeg
4690,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0452-0001.jpeg
4691,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0722-0001.jpeg
4692,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0514-0001.jpeg
4693,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1171-0001.jpeg
4694,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0500-0001.jpeg
4695,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1347-0001.jpeg
4696,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0736-0001.jpeg
4697,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0446-0001.jpeg
4698,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/NORMAL2-IM-1037-0001.jpeg
4699,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0393-0001.jpeg
4700,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/NORMAL/IM-0670-0001.jpeg
